country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Costa Rica,1996,female,75+ years,0,38681,0,Costa Rica1996,,"11,618,286,553",3639,G.I. Generation
Costa Rica,1997,male,55-74 years,28,162349,17.25,Costa Rica1997,,"12,552,071,367",3827,Silent
Costa Rica,1997,male,75+ years,5,30984,16.14,Costa Rica1997,,"12,552,071,367",3827,G.I. Generation
Costa Rica,1997,male,25-34 years,39,301566,12.93,Costa Rica1997,,"12,552,071,367",3827,Generation X
Costa Rica,1997,male,15-24 years,42,331912,12.65,Costa Rica1997,,"12,552,071,367",3827,Generation X
Costa Rica,1997,male,35-54 years,40,410741,9.74,Costa Rica1997,,"12,552,071,367",3827,Boomers
Costa Rica,1997,female,15-24 years,14,322577,4.34,Costa Rica1997,,"12,552,071,367",3827,Generation X
Costa Rica,1997,female,75+ years,1,40512,2.47,Costa Rica1997,,"12,552,071,367",3827,G.I. Generation
Costa Rica,1997,female,35-54 years,6,409574,1.46,Costa Rica1997,,"12,552,071,367",3827,Boomers
Costa Rica,1997,female,25-34 years,4,300896,1.33,Costa Rica1997,,"12,552,071,367",3827,Generation X
Costa Rica,1997,male,5-14 years,5,407029,1.23,Costa Rica1997,,"12,552,071,367",3827,Millenials
Costa Rica,1997,female,55-74 years,1,171045,0.58,Costa Rica1997,,"12,552,071,367",3827,Silent
Costa Rica,1997,female,5-14 years,2,390374,0.51,Costa Rica1997,,"12,552,071,367",3827,Millenials
Costa Rica,1998,male,75+ years,7,32456,21.57,Costa Rica1998,,"13,617,405,420",4046,G.I. Generation
Costa Rica,1998,male,25-34 years,55,302152,18.2,Costa Rica1998,,"13,617,405,420",4046,Generation X
Costa Rica,1998,male,35-54 years,68,428730,15.86,Costa Rica1998,,"13,617,405,420",4046,Boomers
Costa Rica,1998,male,55-74 years,24,168800,14.22,Costa Rica1998,,"13,617,405,420",4046,Silent
Costa Rica,1998,male,15-24 years,42,343821,12.22,Costa Rica1998,,"13,617,405,420",4046,Generation X
Costa Rica,1998,female,25-34 years,8,302192,2.65,Costa Rica1998,,"13,617,405,420",4046,Generation X
Costa Rica,1998,female,75+ years,1,42412,2.36,Costa Rica1998,,"13,617,405,420",4046,G.I. Generation
Costa Rica,1998,female,15-24 years,6,333728,1.8,Costa Rica1998,,"13,617,405,420",4046,Generation X
Costa Rica,1998,female,35-54 years,5,428449,1.17,Costa Rica1998,,"13,617,405,420",4046,Boomers
Costa Rica,1998,male,5-14 years,4,411117,0.97,Costa Rica1998,,"13,617,405,420",4046,Millenials
Costa Rica,1998,female,55-74 years,1,177615,0.56,Costa Rica1998,,"13,617,405,420",4046,Silent
Costa Rica,1998,female,5-14 years,2,394254,0.51,Costa Rica1998,,"13,617,405,420",4046,Millenials
Costa Rica,1999,male,35-54 years,80,446435,17.92,Costa Rica1999,,"14,195,623,425",4115,Boomers
Costa Rica,1999,male,25-34 years,52,303003,17.16,Costa Rica1999,,"14,195,623,425",4115,Generation X
Costa Rica,1999,male,55-74 years,27,175883,15.35,Costa Rica1999,,"14,195,623,425",4115,Silent
Costa Rica,1999,male,75+ years,5,33964,14.72,Costa Rica1999,,"14,195,623,425",4115,G.I. Generation
Costa Rica,1999,male,15-24 years,46,355592,12.94,Costa Rica1999,,"14,195,623,425",4115,Generation X
Costa Rica,1999,female,15-24 years,8,344682,2.32,Costa Rica1999,,"14,195,623,425",4115,Generation X
Costa Rica,1999,female,25-34 years,6,303573,1.98,Costa Rica1999,,"14,195,623,425",4115,Generation X
Costa Rica,1999,female,35-54 years,6,447153,1.34,Costa Rica1999,,"14,195,623,425",4115,Boomers
Costa Rica,1999,female,55-74 years,2,184770,1.08,Costa Rica1999,,"14,195,623,425",4115,Silent
Costa Rica,1999,female,5-14 years,1,396706,0.25,Costa Rica1999,,"14,195,623,425",4115,Millenials
Costa Rica,1999,female,75+ years,0,44418,0,Costa Rica1999,,"14,195,623,425",4115,G.I. Generation
Costa Rica,1999,male,5-14 years,0,413744,0,Costa Rica1999,,"14,195,623,425",4115,Millenials
Costa Rica,2000,male,75+ years,6,35531,16.89,Costa Rica2000,0.704,"14,949,514,585",4233,G.I. Generation
Costa Rica,2000,male,35-54 years,77,463390,16.62,Costa Rica2000,0.704,"14,949,514,585",4233,Boomers
Costa Rica,2000,male,25-34 years,50,304784,16.41,Costa Rica2000,0.704,"14,949,514,585",4233,Generation X
Costa Rica,2000,male,15-24 years,53,366507,14.46,Costa Rica2000,0.704,"14,949,514,585",4233,Generation X
Costa Rica,2000,male,55-74 years,24,183691,13.07,Costa Rica2000,0.704,"14,949,514,585",4233,Silent
Costa Rica,2000,female,25-34 years,11,305607,3.6,Costa Rica2000,0.704,"14,949,514,585",4233,Generation X
Costa Rica,2000,female,75+ years,1,46564,2.15,Costa Rica2000,0.704,"14,949,514,585",4233,G.I. Generation
Costa Rica,2000,female,15-24 years,7,354767,1.97,Costa Rica2000,0.704,"14,949,514,585",4233,Generation X
Costa Rica,2000,female,55-74 years,3,192579,1.56,Costa Rica2000,0.704,"14,949,514,585",4233,Silent
Costa Rica,2000,female,35-54 years,5,465213,1.07,Costa Rica2000,0.704,"14,949,514,585",4233,Boomers
Costa Rica,2000,female,5-14 years,1,397794,0.25,Costa Rica2000,0.704,"14,949,514,585",4233,Millenials
Costa Rica,2000,male,5-14 years,1,414994,0.24,Costa Rica2000,0.704,"14,949,514,585",4233,Millenials
Costa Rica,2001,male,75+ years,7,37569,18.63,Costa Rica2001,,"15,913,363,335",4412,Silent
Costa Rica,2001,male,25-34 years,44,306660,14.35,Costa Rica2001,,"15,913,363,335",4412,Generation X
Costa Rica,2001,male,35-54 years,61,478354,12.75,Costa Rica2001,,"15,913,363,335",4412,Boomers
Costa Rica,2001,male,55-74 years,22,191573,11.48,Costa Rica2001,,"15,913,363,335",4412,Silent
Costa Rica,2001,male,15-24 years,32,376105,8.51,Costa Rica2001,,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,25-34 years,9,307251,2.93,Costa Rica2001,,"15,913,363,335",4412,Generation X
Costa Rica,2001,female,15-24 years,9,363807,2.47,Costa Rica2001,,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,75+ years,1,48980,2.04,Costa Rica2001,,"15,913,363,335",4412,Silent
Costa Rica,2001,female,35-54 years,8,481374,1.66,Costa Rica2001,,"15,913,363,335",4412,Boomers
Costa Rica,2001,male,5-14 years,4,415961,0.96,Costa Rica2001,,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,5-14 years,1,398691,0.25,Costa Rica2001,,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,55-74 years,0,200525,0,Costa Rica2001,,"15,913,363,335",4412,Silent
Costa Rica,2002,male,75+ years,8,39629,20.19,Costa Rica2002,,"16,504,795,453",4485,Silent
Costa Rica,2002,male,25-34 years,54,309463,17.45,Costa Rica2002,,"16,504,795,453",4485,Generation X
Costa Rica,2002,male,35-54 years,84,492487,17.06,Costa Rica2002,,"16,504,795,453",4485,Boomers
Costa Rica,2002,male,15-24 years,58,384925,15.07,Costa Rica2002,,"16,504,795,453",4485,Millenials
Costa Rica,2002,male,55-74 years,28,200247,13.98,Costa Rica2002,,"16,504,795,453",4485,Silent
Costa Rica,2002,female,15-24 years,18,372135,4.84,Costa Rica2002,,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,25-34 years,8,309561,2.58,Costa Rica2002,,"16,504,795,453",4485,Generation X
Costa Rica,2002,female,35-54 years,9,496715,1.81,Costa Rica2002,,"16,504,795,453",4485,Boomers
Costa Rica,2002,female,55-74 years,3,209232,1.43,Costa Rica2002,,"16,504,795,453",4485,Silent
Costa Rica,2002,male,5-14 years,4,415939,0.96,Costa Rica2002,,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,5-14 years,1,398576,0.25,Costa Rica2002,,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,75+ years,0,51463,0,Costa Rica2002,,"16,504,795,453",4485,Silent
Costa Rica,2003,male,75+ years,13,41697,31.18,Costa Rica2003,,"17,195,867,540",4583,Silent
Costa Rica,2003,male,55-74 years,39,209479,18.62,Costa Rica2003,,"17,195,867,540",4583,Silent
Costa Rica,2003,male,35-54 years,91,505821,17.99,Costa Rica2003,,"17,195,867,540",4583,Boomers
Costa Rica,2003,male,25-34 years,55,313369,17.55,Costa Rica2003,,"17,195,867,540",4583,Generation X
Costa Rica,2003,male,15-24 years,62,392847,15.78,Costa Rica2003,,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,15-24 years,28,379600,7.38,Costa Rica2003,,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,25-34 years,9,312775,2.88,Costa Rica2003,,"17,195,867,540",4583,Generation X
Costa Rica,2003,female,35-54 years,11,511236,2.15,Costa Rica2003,,"17,195,867,540",4583,Boomers
Costa Rica,2003,female,55-74 years,3,218504,1.37,Costa Rica2003,,"17,195,867,540",4583,Silent
Costa Rica,2003,female,5-14 years,2,397535,0.5,Costa Rica2003,,"17,195,867,540",4583,Millenials
Costa Rica,2003,male,5-14 years,2,414988,0.48,Costa Rica2003,,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,75+ years,0,54020,0,Costa Rica2003,,"17,195,867,540",4583,Silent
Costa Rica,2004,male,35-54 years,104,518436,20.06,Costa Rica2004,,"18,529,767,934",4850,Boomers
Costa Rica,2004,male,55-74 years,42,218871,19.19,Costa Rica2004,,"18,529,767,934",4850,Silent
Costa Rica,2004,male,25-34 years,60,318518,18.84,Costa Rica2004,,"18,529,767,934",4850,Generation X
Costa Rica,2004,male,15-24 years,68,399768,17.01,Costa Rica2004,,"18,529,767,934",4850,Millenials
Costa Rica,2004,male,75+ years,5,43755,11.43,Costa Rica2004,,"18,529,767,934",4850,Silent
Costa Rica,2004,female,25-34 years,10,317112,3.15,Costa Rica2004,,"18,529,767,934",4850,Generation X
Costa Rica,2004,female,15-24 years,12,386068,3.11,Costa Rica2004,,"18,529,767,934",4850,Millenials
Costa Rica,2004,female,55-74 years,6,228002,2.63,Costa Rica2004,,"18,529,767,934",4850,Silent
Costa Rica,2004,female,35-54 years,12,524975,2.29,Costa Rica2004,,"18,529,767,934",4850,Boomers
Costa Rica,2004,female,75+ years,1,56632,1.77,Costa Rica2004,,"18,529,767,934",4850,Silent
Costa Rica,2004,female,5-14 years,3,395605,0.76,Costa Rica2004,,"18,529,767,934",4850,Millenials
Costa Rica,2004,male,5-14 years,2,413115,0.48,Costa Rica2004,,"18,529,767,934",4850,Millenials
Costa Rica,2005,male,35-54 years,98,530417,18.48,Costa Rica2005,0.723,"19,952,156,475",5133,Boomers
Costa Rica,2005,male,55-74 years,35,228210,15.34,Costa Rica2005,0.723,"19,952,156,475",5133,Silent
Costa Rica,2005,male,25-34 years,48,324955,14.77,Costa Rica2005,0.723,"19,952,156,475",5133,Generation X
Costa Rica,2005,male,15-24 years,44,405622,10.85,Costa Rica2005,0.723,"19,952,156,475",5133,Millenials
Costa Rica,2005,male,75+ years,4,45822,8.73,Costa Rica2005,0.723,"19,952,156,475",5133,Silent
Costa Rica,2005,female,15-24 years,14,391463,3.58,Costa Rica2005,0.723,"19,952,156,475",5133,Millenials
Costa Rica,2005,female,35-54 years,16,537986,2.97,Costa Rica2005,0.723,"19,952,156,475",5133,Boomers
Costa Rica,2005,female,25-34 years,7,322680,2.17,Costa Rica2005,0.723,"19,952,156,475",5133,Generation X
Costa Rica,2005,female,55-74 years,2,237549,0.84,Costa Rica2005,0.723,"19,952,156,475",5133,Silent
Costa Rica,2005,female,5-14 years,2,392773,0.51,Costa Rica2005,0.723,"19,952,156,475",5133,Millenials
Costa Rica,2005,male,5-14 years,2,410294,0.49,Costa Rica2005,0.723,"19,952,156,475",5133,Millenials
Costa Rica,2005,female,75+ years,0,59325,0,Costa Rica2005,0.723,"19,952,156,475",5133,Silent
Costa Rica,2006,male,35-54 years,123,541859,22.7,Costa Rica2006,,"22,600,431,878",5716,Boomers
Costa Rica,2006,male,25-34 years,61,332995,18.32,Costa Rica2006,,"22,600,431,878",5716,Generation X
Costa Rica,2006,male,55-74 years,37,236947,15.62,Costa Rica2006,,"22,600,431,878",5716,Silent
Costa Rica,2006,male,15-24 years,63,410875,15.33,Costa Rica2006,,"22,600,431,878",5716,Millenials
Costa Rica,2006,male,75+ years,5,48273,10.36,Costa Rica2006,,"22,600,431,878",5716,Silent
Costa Rica,2006,female,15-24 years,18,396374,4.54,Costa Rica2006,,"22,600,431,878",5716,Millenials
Costa Rica,2006,female,75+ years,2,62224,3.21,Costa Rica2006,,"22,600,431,878",5716,Silent
Costa Rica,2006,female,25-34 years,10,329678,3.03,Costa Rica2006,,"22,600,431,878",5716,Generation X
Costa Rica,2006,female,35-54 years,14,550398,2.54,Costa Rica2006,,"22,600,431,878",5716,Boomers
Costa Rica,2006,female,55-74 years,6,246771,2.43,Costa Rica2006,,"22,600,431,878",5716,Silent
Costa Rica,2006,male,5-14 years,6,407521,1.47,Costa Rica2006,,"22,600,431,878",5716,Millenials
Costa Rica,2006,female,5-14 years,5,390001,1.28,Costa Rica2006,,"22,600,431,878",5716,Millenials
Costa Rica,2007,male,35-54 years,90,552299,16.3,Costa Rica2007,,"26,743,874,206",6661,Boomers
Costa Rica,2007,male,25-34 years,53,342197,15.49,Costa Rica2007,,"26,743,874,206",6661,Generation X
Costa Rica,2007,male,55-74 years,32,245529,13.03,Costa Rica2007,,"26,743,874,206",6661,Silent
Costa Rica,2007,male,15-24 years,46,414675,11.09,Costa Rica2007,,"26,743,874,206",6661,Millenials
Costa Rica,2007,male,75+ years,4,50648,7.9,Costa Rica2007,,"26,743,874,206",6661,Silent
Costa Rica,2007,female,15-24 years,20,399875,5,Costa Rica2007,,"26,743,874,206",6661,Millenials
Costa Rica,2007,female,25-34 years,11,337810,3.26,Costa Rica2007,,"26,743,874,206",6661,Generation X
Costa Rica,2007,female,35-54 years,9,561684,1.6,Costa Rica2007,,"26,743,874,206",6661,Boomers
Costa Rica,2007,female,55-74 years,3,255955,1.17,Costa Rica2007,,"26,743,874,206",6661,Silent
Costa Rica,2007,female,5-14 years,1,386007,0.26,Costa Rica2007,,"26,743,874,206",6661,Generation Z
Costa Rica,2007,male,5-14 years,1,403466,0.25,Costa Rica2007,,"26,743,874,206",6661,Generation Z
Costa Rica,2007,female,75+ years,0,65096,0,Costa Rica2007,,"26,743,874,206",6661,Silent
Costa Rica,2008,male,35-54 years,101,562044,17.97,Costa Rica2008,,"30,612,932,876",7517,Boomers
Costa Rica,2008,male,15-24 years,52,417256,12.46,Costa Rica2008,,"30,612,932,876",7517,Millenials
Costa Rica,2008,male,55-74 years,31,254352,12.19,Costa Rica2008,,"30,612,932,876",7517,Silent
Costa Rica,2008,male,25-34 years,38,352104,10.79,Costa Rica2008,,"30,612,932,876",7517,Generation X
Costa Rica,2008,male,75+ years,4,53001,7.55,Costa Rica2008,,"30,612,932,876",7517,Silent
Costa Rica,2008,female,75+ years,2,68001,2.94,Costa Rica2008,,"30,612,932,876",7517,Silent
Costa Rica,2008,female,15-24 years,9,402172,2.24,Costa Rica2008,,"30,612,932,876",7517,Millenials
Costa Rica,2008,female,55-74 years,5,265460,1.88,Costa Rica2008,,"30,612,932,876",7517,Silent
Costa Rica,2008,female,35-54 years,10,572144,1.75,Costa Rica2008,,"30,612,932,876",7517,Boomers
Costa Rica,2008,female,25-34 years,6,346673,1.73,Costa Rica2008,,"30,612,932,876",7517,Generation X
Costa Rica,2008,female,5-14 years,2,381011,0.52,Costa Rica2008,,"30,612,932,876",7517,Generation Z
Costa Rica,2008,male,5-14 years,1,398343,0.25,Costa Rica2008,,"30,612,932,876",7517,Generation Z
Costa Rica,2009,male,25-34 years,60,362045,16.57,Costa Rica2009,,"30,562,361,123",7403,Generation X
Costa Rica,2009,male,35-54 years,86,571583,15.05,Costa Rica2009,,"30,562,361,123",7403,Boomers
Costa Rica,2009,male,15-24 years,51,418996,12.17,Costa Rica2009,,"30,562,361,123",7403,Millenials
Costa Rica,2009,male,55-74 years,32,264036,12.12,Costa Rica2009,,"30,562,361,123",7403,Silent
Costa Rica,2009,male,75+ years,6,55391,10.83,Costa Rica2009,,"30,562,361,123",7403,Silent
Costa Rica,2009,female,25-34 years,10,355653,2.81,Costa Rica2009,,"30,562,361,123",7403,Generation X
Costa Rica,2009,female,15-24 years,11,403629,2.73,Costa Rica2009,,"30,562,361,123",7403,Millenials
Costa Rica,2009,female,35-54 years,13,582223,2.23,Costa Rica2009,,"30,562,361,123",7403,Boomers
Costa Rica,2009,female,55-74 years,5,275859,1.81,Costa Rica2009,,"30,562,361,123",7403,Silent
Costa Rica,2009,female,5-14 years,3,375428,0.8,Costa Rica2009,,"30,562,361,123",7403,Generation Z
Costa Rica,2009,male,5-14 years,1,392594,0.25,Costa Rica2009,,"30,562,361,123",7403,Generation Z
Costa Rica,2009,female,75+ years,0,71022,0,Costa Rica2009,,"30,562,361,123",7403,Silent
Costa Rica,2010,male,25-34 years,74,371498,19.92,Costa Rica2010,0.75,"37,268,635,287",8906,Generation X
Costa Rica,2010,male,35-54 years,106,581171,18.24,Costa Rica2010,0.75,"37,268,635,287",8906,Generation X
Costa Rica,2010,male,55-74 years,36,274921,13.09,Costa Rica2010,0.75,"37,268,635,287",8906,Silent
Costa Rica,2010,male,75+ years,7,57885,12.09,Costa Rica2010,0.75,"37,268,635,287",8906,Silent
Costa Rica,2010,male,15-24 years,40,420069,9.52,Costa Rica2010,0.75,"37,268,635,287",8906,Millenials
Costa Rica,2010,female,25-34 years,12,364253,3.29,Costa Rica2010,0.75,"37,268,635,287",8906,Generation X
Costa Rica,2010,female,35-54 years,16,592166,2.7,Costa Rica2010,0.75,"37,268,635,287",8906,Generation X
Costa Rica,2010,female,15-24 years,10,404425,2.47,Costa Rica2010,0.75,"37,268,635,287",8906,Millenials
Costa Rica,2010,female,55-74 years,5,287471,1.74,Costa Rica2010,0.75,"37,268,635,287",8906,Silent
Costa Rica,2010,male,5-14 years,5,386778,1.29,Costa Rica2010,0.75,"37,268,635,287",8906,Generation Z
Costa Rica,2010,female,5-14 years,0,369792,0,Costa Rica2010,0.75,"37,268,635,287",8906,Generation Z
Costa Rica,2010,female,75+ years,0,74234,0,Costa Rica2010,0.75,"37,268,635,287",8906,Silent
Costa Rica,2011,male,25-34 years,72,379928,18.95,Costa Rica2011,0.756,"42,262,697,840",9978,Millenials
Costa Rica,2011,male,75+ years,9,60741,14.82,Costa Rica2011,0.756,"42,262,697,840",9978,Silent
Costa Rica,2011,male,35-54 years,85,589634,14.42,Costa Rica2011,0.756,"42,262,697,840",9978,Generation X
Costa Rica,2011,male,55-74 years,40,285540,14.01,Costa Rica2011,0.756,"42,262,697,840",9978,Boomers
Costa Rica,2011,male,15-24 years,52,419970,12.38,Costa Rica2011,0.756,"42,262,697,840",9978,Millenials
Costa Rica,2011,female,15-24 years,20,404197,4.95,Costa Rica2011,0.756,"42,262,697,840",9978,Millenials
Costa Rica,2011,female,55-74 years,8,299105,2.67,Costa Rica2011,0.756,"42,262,697,840",9978,Boomers
Costa Rica,2011,female,35-54 years,14,600898,2.33,Costa Rica2011,0.756,"42,262,697,840",9978,Generation X
Costa Rica,2011,female,25-34 years,8,371907,2.15,Costa Rica2011,0.756,"42,262,697,840",9978,Millenials
Costa Rica,2011,male,5-14 years,5,381413,1.31,Costa Rica2011,0.756,"42,262,697,840",9978,Generation Z
Costa Rica,2011,female,75+ years,1,77576,1.29,Costa Rica2011,0.756,"42,262,697,840",9978,Silent
Costa Rica,2011,female,5-14 years,2,364605,0.55,Costa Rica2011,0.756,"42,262,697,840",9978,Generation Z
Costa Rica,2012,male,35-54 years,94,598555,15.7,Costa Rica2012,0.761,"46,473,128,286",10832,Generation X
Costa Rica,2012,male,25-34 years,55,387974,14.18,Costa Rica2012,0.761,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,15-24 years,58,419511,13.83,Costa Rica2012,0.761,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,55-74 years,40,297364,13.45,Costa Rica2012,0.761,"46,473,128,286",10832,Boomers
Costa Rica,2012,male,75+ years,8,63663,12.57,Costa Rica2012,0.761,"46,473,128,286",10832,Silent
Costa Rica,2012,female,35-54 years,16,609857,2.62,Costa Rica2012,0.761,"46,473,128,286",10832,Generation X
Costa Rica,2012,female,15-24 years,10,403604,2.48,Costa Rica2012,0.761,"46,473,128,286",10832,Millenials
Costa Rica,2012,female,55-74 years,6,311981,1.92,Costa Rica2012,0.761,"46,473,128,286",10832,Boomers
Costa Rica,2012,female,25-34 years,7,379310,1.85,Costa Rica2012,0.761,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,5-14 years,5,377001,1.33,Costa Rica2012,0.761,"46,473,128,286",10832,Generation Z
Costa Rica,2012,female,5-14 years,3,360319,0.83,Costa Rica2012,0.761,"46,473,128,286",10832,Generation Z
Costa Rica,2012,female,75+ years,0,81071,0,Costa Rica2012,0.761,"46,473,128,286",10832,Silent
Costa Rica,2013,male,25-34 years,75,395371,18.97,Costa Rica2013,0.764,"49,745,088,112",11443,Millenials
Costa Rica,2013,male,75+ years,12,66659,18,Costa Rica2013,0.764,"49,745,088,112",11443,Silent
Costa Rica,2013,male,55-74 years,49,310249,15.79,Costa Rica2013,0.764,"49,745,088,112",11443,Boomers
Costa Rica,2013,male,35-54 years,82,607709,13.49,Costa Rica2013,0.764,"49,745,088,112",11443,Generation X
Costa Rica,2013,male,15-24 years,48,418437,11.47,Costa Rica2013,0.764,"49,745,088,112",11443,Millenials
